PaleoDB_taxon_no,taxon_name,phylum,class,order,family,fad_int,fad_age,lad_int,lad_age,size_ref,range_ref,log10_volume,log10_max_length
8036,Olingechiton,Mollusca,Polyplacophora,Paleoloricata,Scanochitonidae,Campanian,83.6,Campanian,72.1,37,24,4.443286322,1.750045312
8042,Scanochiton,Mollusca,Polyplacophora,Paleoloricata,Scanochitonidae,Campanian,83.6,Campanian,72.1,37,24,4.099212432,1.632052167
8027,Chelodes,Mollusca,Polyplacophora,Paleoloricata,Mattheviidae,Age 10,489.5,Lochkovian,410.8,37,24,5.318512542,2.05018635
8043,Septemchiton,Mollusca,Polyplacophora,Paleoloricata,Septemchitonidae,Katian,453,Katian,445.2,37,24,4.22725438,1.67596155
8047,Acanthochitona,Mollusca,Polyplacophora,Neoloricata,Acanthochitonidae,Chattian,28.1,Holocene,0,37,24,3.594408326,1.458939862
8065,Craspedochiton,Mollusca,Polyplacophora,Neoloricata,Acanthochitonidae,Rupelian,33.9,Holocene,0,37,24,2.051787929,0.92992956
8067,Cryptochiton,Mollusca,Polyplacophora,Neoloricata,Acanthochitonidae,Zanclean,5.333,Holocene,0,37,24,4.043642697,1.612995656
8069,Cryptoplax,Mollusca,Polyplacophora,Neoloricata,Acanthochitonidae,Aquitanian,23.03,Holocene,0,37,24,4.001262417,1.5984622
8051,Allochiton,Mollusca,Polyplacophora,Neoloricata,Ischnochitonidae,Hettangian,201.3,Sinemurian,190.8,37,24,2.895672185,1.219322508
8073,Eudoxochiton,Mollusca,Polyplacophora,Neoloricata,Ischnochitonidae,Gelasian,2.588,Holocene,0,37,24,3.027650328,1.264581729
8082,Heterochiton,Mollusca,Polyplacophora,Neoloricata,Ischnochitonidae,Sinemurian,199.3,Sinemurian,190.8,37,24,2.299683628,1.01494035
8083,Ischnochiton,Mollusca,Polyplacophora,Neoloricata,Ischnochitonidae,Pliensbachian,190.8,Holocene,0,37,24,2.998391698,1.254548077
8089,Lepidochitona,Mollusca,Polyplacophora,Neoloricata,Ischnochitonidae,Danian,66,Holocene,0,37,24,3.870559627,1.553640336
8081,Helminthochiton,Mollusca,Polyplacophora,Neoloricata,Lepidopleuridae,Floian,477.7,Artinskian,279.3,37,24,2.908598874,1.223755454
8090,Lepidopleurus,Mollusca,Polyplacophora,Neoloricata,Leptochitonidae,Lutetian,47.8,Holocene,0,37,24,4.48492837,1.764325606
8100,Nuttallina,Mollusca,Polyplacophora,Neoloricata,Callistoplacidae,Gelasian,2.588,Holocene,0,37,24,1.623884244,0.783188691
8048,Acanthopleura,Mollusca,Polyplacophora,Neoloricata,Chitonidae,Gelasian,2.588,Holocene,0,37,24,2.30700402,1.01745073
8062,Chiton,Mollusca,Polyplacophora,Neoloricata,Chitonidae,Maastrichtian,72.1,Holocene,0,37,24,4.220023006,1.673481697
8102,Onithochiton,Mollusca,Polyplacophora,Neoloricata,Chitonidae,Zanclean,5.333,Holocene,0,37,24,2.751752487,1.169968174
8121,Tonicia,Mollusca,Polyplacophora,Neoloricata,Chitonidae,Lutetian,47.8,Holocene,0,37,24,2.367575941,1.038222638
8119,Stenoplax,Mollusca,Polyplacophora,Neoloricata,Ischnochitonidae,Lutetian,47.8,Holocene,0,37,24,3.407888616,1.39497672
8071,Cymatochiton,Mollusca,Polyplacophora,Neoloricata,Lepidopleuridae,Visean,346.7,Capitanian,259.9,37,24,3.343010069,1.372727941
8111,Protochiton,Mollusca,Polyplacophora,Neoloricata,Lepidopleuridae,Ypresian,56,Serravallian,11.62,37,24,2.119868293,0.953276337
8052,Amicula,Mollusca,Polyplacophora,Neoloricata,Mopaliidae,Gelasian,2.588,Holocene,0,37,24,3.110287011,1.2929203
8084,Katharina,Mollusca,Polyplacophora,Neoloricata,Mopaliidae,Zanclean,5.333,Holocene,0,37,24,3.210711786,1.327358934
8107,Placiphorella,Mollusca,Polyplacophora,Neoloricata,Mopaliidae,Gelasian,2.588,Holocene,0,37,24,4.218141446,1.672836454
8108,Plaxiphora,Mollusca,Polyplacophora,Neoloricata,Mopaliidae,Ypresian,56,Holocene,0,37,24,5.722845586,2.188844147
36572,Shonisaurus,Chordata,Reptilia,Ichthyosauria,Shastasauridae,Carnian,235,Norian,208.5,77,24,11.03093258,4.176091259
18462,Hiatella,Mollusca,Bivalvia,Hiatellida,Hiatellidae,Ypresian,56,Holocene,0,57,24,4.564635771,1.775974331
18776,Orthonota,Mollusca,Bivalvia,Solenida,Orthonotidae,Darriwilian,467.3,Givetian,382.7,42,24,4.455985706,1.737749074
17536,Cultellus,Mollusca,Bivalvia,Solenida,Pharidae,Maastrichtian,72.1,Holocene,0,57,24,5.742389911,2.190331698
17610,Ensiculus,Mollusca,Bivalvia,Solenida,Pharidae,Zanclean,5.333,Holocene,0,57,24,5.057546109,1.949390007
17612,Ensis,Mollusca,Bivalvia,Solenida,Pharidae,Thanetian,59.2,Holocene,0,57,24,6.332488137,2.397940009
17811,Leptosolen,Mollusca,Bivalvia,Solenida,Pharidae,Albian,113,Maastrichtian,66,42,24,4.318301021,1.689308859
18243,Senis,Mollusca,Bivalvia,Solenida,Pharidae,Tithonian,152.1,Maastrichtian,66,42,24,3.338295124,1.344523263
18250,Siliqua,Mollusca,Bivalvia,Solenida,Pharidae,Danian,66,Holocene,0,57,24,6.05703468,2.301029996
18264,Solen,Mollusca,Bivalvia,Solenida,Solenidae,Thanetian,59.2,Holocene,0,57,24,5.959461954,2.266701967
18264,Ensisolen,Mollusca,Bivalvia,Solenida,Solenidae,Langhian,15.97,Holocene,0,57,24,5.959461954,2.266701967
18265,Plectosolen,Mollusca,Bivalvia,Solenida,Solenidae,Ypresian,56,Bartonian,38,57,24,5.781581224,2.204119983
18265,Eosolen,Mollusca,Bivalvia,Solenida,Solenidae,Thanetian,59.2,Rupelian,28.1,57,24,5.781581224,2.204119983
18265,Solena,Mollusca,Bivalvia,Solenida,Solenidae,Lutetian,47.8,Holocene,0,57,24,5.781581224,2.204119983
53850,Plesiosolaster,Echinodermata,Asteroidea,Valvatida,Plesiosolasteridae,Bathonian,168.3,Bathonian,166.1,53,24,4.41251773,1.627468272
34568,Protospinax,Chordata,Chondrichthyes,,Protospinacidae,Tithonian,152.1,Tithonian,145,58,24,7.415383904,3.164352856
35418,Araripichthys,Chordata,Actinopterygii,Crossognathiformes,Araripichthyidae,Aptian,125,Aptian,113,58,24,5.861935273,2.62324929
35714,Gadus,Chordata,Actinopterygii,Gadiformes,Gadidae,Tortonian,11.62,Holocene,0,100,24,7.956965368,3.301029996
35722,Melanogrammus,Chordata,Actinopterygii,Gadiformes,Gadidae,Zanclean,5.333,Holocene,0,100,24,7.200003416,3.049218023
35726,Microgadus,Chordata,Actinopterygii,Gadiformes,Gadidae,Zanclean,5.333,Holocene,0,100,24,5.740426836,2.580924976
35749,Urophycis,Chordata,Actinopterygii,Gadiformes,Gadidae,Ypresian,56,Holocene,0,100,24,7.296913429,3.130333768
35240,Asthenocormus,Chordata,Actinopterygii,Pachycormiformes,Pachycormidae,Callovian,166.1,Tithonian,145,58,24,7.903724806,3.334453751
35244,Belonostomus,Chordata,Actinopterygii,Pachycormiformes,Pachycormidae,Kimmeridgian,157.3,Maastrichtian,66,58,24,5.598472657,2.531478917
35255,Euthynotus,Chordata,Actinopterygii,Pachycormiformes,Pachycormidae,Toarcian,182.7,Toarcian,174.1,58,24,5.483300536,2.491361694
35277,Pachycormus,Chordata,Actinopterygii,Pachycormiformes,Pachycormidae,Toarcian,182.7,Callovian,163.5,58,24,5.442417807,2.477121255
35294,Protosphyraena,Chordata,Actinopterygii,Pachycormiformes,Pachycormidae,Albian,113,Campanian,72.1,58,24,7.449083565,3.176091259
35298,Sauropsis,Chordata,Actinopterygii,Pachycormiformes,Pachycormidae,Toarcian,182.7,Tithonian,145,58,24,5.52288518,2.505149978
35299,Saurostomus,Chordata,Actinopterygii,Pachycormiformes,Pachycormidae,Toarcian,182.7,Toarcian,174.1,58,24,6.866398023,2.973127854
35249,Clupavus,Chordata,Actinopterygii,Pachycormiformes,,Tithonian,152.1,Cenomanian,93.3,58,24,3.435752049,1.77815125
35250,Domeykos,Chordata,Actinopterygii,Pachycormiformes,,Oxfordian,163.5,Oxfordian,157.3,58,24,4.399774122,2.113943352
35258,Gillicus,Chordata,Actinopterygii,Pachycormiformes,,Albian,113,Campanian,72.1,58,24,7.505951276,3.195899652
35261,Hypsocormus,Chordata,Actinopterygii,Pachycormiformes,,Callovian,166.1,Tithonian,145,58,24,6.498838555,2.84509804
35263,Ichthyokentema,Chordata,Actinopterygii,Pachycormiformes,,Tithonian,152.1,Tithonian,145,58,24,2.930213474,1.602059991
35265,Leptolepides,Chordata,Actinopterygii,Pachycormiformes,,Tithonian,152.1,Tithonian,145,58,24,3.794437376,1.903089987
35276,Orthocormus,Chordata,Actinopterygii,Pachycormiformes,,Kimmeridgian,157.3,Tithonian,145,58,24,7.095927344,3.053078443
35290,Prohalecites,Chordata,Actinopterygii,Pachycormiformes,,Ladinian,242,Carnian,228,58,24,2.571528147,1.477121255
35291,Proleptolepis,Chordata,Actinopterygii,Pachycormiformes,,Sinemurian,199.3,Sinemurian,190.8,58,24,4.299975951,2.079181246
35293,Protoclupea,Chordata,Actinopterygii,Pachycormiformes,,Oxfordian,163.5,Tithonian,145,58,24,4.191489162,2.041392685
35304,Todiltia,Chordata,Actinopterygii,Pachycormiformes,,Callovian,166.1,Callovian,163.5,58,24,3.435752049,1.77815125
35305,Varasichthys,Chordata,Actinopterygii,Pachycormiformes,,Oxfordian,163.5,Oxfordian,157.3,58,24,4.872926161,2.278753601
35307,Wadeichthys,Chordata,Actinopterygii,Pachycormiformes,,Aptian,125,Albian,100.5,58,24,4.658661278,2.204119983
36150,Priscacara,Chordata,Actinopterygii,Perciformes,Cichlidae,Ypresian,56,Bartonian,38,58,24,4.399774122,2.113943352
36063,Labrus,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Holocene,0,100,24,6.613183392,2.818885415
36209,Symphodus,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Holocene,0,100,24,5.919936966,2.643452676
35664,Carapus,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Holocene,0,100,24,5.442417807,2.477121255
35941,Aplodinotus,Chordata,Actinopterygii,Perciformes,Sciaenidae,Zanclean,5.333,Holocene,0,100,24,7.367391088,2.977723605
36003,Cynoscion,Chordata,Actinopterygii,Perciformes,Sciaenidae,Tortonian,11.62,Holocene,0,100,24,7.451815389,3.113943352
36144,Pogonias,Chordata,Actinopterygii,Perciformes,Sciaenidae,Aquitanian,23.03,Holocene,0,100,24,7.6848115,3.230448921
36182,Sciaenops,Chordata,Actinopterygii,Perciformes,Sciaenidae,Langhian,15.97,Holocene,0,100,24,7.627906649,3.190331698
35982,Centropristis,Chordata,Actinopterygii,Perciformes,Serranidae,Ypresian,56,Holocene,0,100,24,6.60816259,2.819543936
36001,Cyclopoma,Chordata,Actinopterygii,Perciformes,Serranidae,Lutetian,47.8,Holocene,0,58,24,5.801103134,2.602059991
36005,Dapalis,Chordata,Actinopterygii,Perciformes,Serranidae,Thanetian,59.2,Serravallian,11.62,58,24,4.997711372,2.322219295
36028,Epinephelus,Chordata,Actinopterygii,Perciformes,Serranidae,Lutetian,47.8,Holocene,0,100,24,8.632705531,3.431363764
36153,Prolates,Chordata,Actinopterygii,Perciformes,Serranidae,Thanetian,59.2,Thanetian,56,58,24,3.435752049,1.77815125
36086,Mene,Chordata,Actinopterygii,Perciformes,Menidae,Thanetian,59.2,Holocene,0,58,24,5.483300536,2.491361694
35942,Apogon,Chordata,Actinopterygii,Perciformes,,Ypresian,56,Holocene,0,100,24,4.872926161,2.278753601
36017,Enoplosus,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Holocene,0,100,24,6.079321088,2.698970004
35793,Holocentrus,Chordata,Actinopterygii,Perciformes,,Ypresian,56,Holocene,0,100,24,6.327250633,2.785329835
35805,Myripristis,Chordata,Actinopterygii,Perciformes,,Aquitanian,23.03,Holocene,0,100,24,6.306641709,2.77815125
36123,Pelates,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Holocene,0,100,24,5.442417807,2.477121255
36151,Pristigenys,Chordata,Actinopterygii,Perciformes,,Ypresian,56,Holocene,0,100,24,5.598472657,2.531478917
36196,Serranus,Chordata,Actinopterygii,Perciformes,,Thanetian,59.2,Holocene,0,100,24,6.584859663,2.875061263
35923,Acanthonemus,Chordata,Actinopterygii,Perciformes,Scombridae,Lutetian,47.8,Bartonian,38,58,24,4.492172797,2.146128036
36243,Amphistium,Chordata,Actinopterygii,Perciformes,Scombridae,Lutetian,47.8,Bartonian,38,58,24,3.435752049,1.77815125
35978,Carangopsis,Chordata,Actinopterygii,Perciformes,Scombridae,Lutetian,47.8,Bartonian,38,58,24,5.52288518,2.505149978
36013,Ductor,Chordata,Actinopterygii,Perciformes,Scombridae,Lutetian,47.8,Bartonian,38,58,24,4.191489162,2.041392685
35430,Platinx,Chordata,Actinopterygii,Perciformes,Scombridae,Thanetian,59.2,Bartonian,38,58,24,6.812180283,2.954242509
36173,Rhamphognathus,Chordata,Actinopterygii,Perciformes,Scombridae,Lutetian,47.8,Bartonian,38,58,24,4.299975951,2.079181246
36177,Sarda,Chordata,Actinopterygii,Perciformes,Scombridae,Danian,66,Holocene,0,100,24,7.027772578,3.255272505
36186,Scomberomorus,Chordata,Actinopterygii,Perciformes,Scombridae,Thanetian,59.2,Holocene,0,100,24,7.877784122,3.380211242
36215,Thunnus,Chordata,Actinopterygii,Perciformes,Scombridae,Lutetian,47.8,Holocene,0,100,24,8.809750236,3.660865478
35770,Xiphopterus,Chordata,Actinopterygii,Perciformes,Scombridae,Lutetian,47.8,Bartonian,38,58,24,6.19815492,2.740362689
36236,Xiphias,Chordata,Actinopterygii,Perciformes,Xiphiidae,Rupelian,33.9,Holocene,0,100,24,8.787607491,3.658011397
36193,Seriola,Chordata,Actinopterygii,Perciformes,Carangidae,Lutetian,47.8,Holocene,0,100,24,7.960569492,3.397940009
36041,Gobius,Chordata,Actinopterygii,Perciformes,Gobiidae,Aquitanian,23.03,Holocene,0,100,24,5.3110531,2.431363764
36055,Istiophorus,Chordata,Actinopterygii,Perciformes,Istiophoridae,Langhian,15.97,Holocene,0,100,24,7.975561856,3.541579244
36083,Makaira,Chordata,Actinopterygii,Perciformes,Istiophoridae,Tortonian,11.62,Holocene,0,100,24,8.931822332,3.698970004
36009,Dentex,Chordata,Actinopterygii,Perciformes,Sparidae,Ypresian,56,Holocene,0,100,24,7.150785394,3.025305865
36108,Pagellus,Chordata,Actinopterygii,Perciformes,Sparidae,Lutetian,47.8,Holocene,0,100,24,6.576754126,2.84509804
36109,Pagrus,Chordata,Actinopterygii,Perciformes,Sparidae,Ypresian,56,Holocene,0,100,24,7.27572413,3.113943352
36200,Sparnodus,Chordata,Actinopterygii,Perciformes,Sparidae,Lutetian,47.8,Rupelian,28.1,58,24,4.492172797,2.146128036
36204,Sphyraena,Chordata,Actinopterygii,Perciformes,Sphyraenidae,Ypresian,56,Holocene,0,100,24,7.673664139,3.311753861
36032,Eutrichiurides,Chordata,Actinopterygii,Perciformes,Trichiuridae,Danian,66,Rupelian,28.1,58,24,3.794437376,1.903089987
36223,Trichiurus,Chordata,Actinopterygii,Perciformes,Trichiuridae,Lutetian,47.8,Holocene,0,100,24,6.673664139,3.369215857
35912,Prionotus,Chordata,Actinopterygii,Perciformes,Triglidae,Zanclean,5.333,Holocene,0,100,24,6.165025833,2.653212514
35926,Acanthurus,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Holocene,0,100,24,6.682264311,2.84509804
35927,Acentrogobius,Chordata,Actinopterygii,Perciformes,,Aquitanian,23.03,Holocene,0,100,24,4.399774122,2.113943352
35929,Acropoma,Chordata,Actinopterygii,Perciformes,,Thanetian,59.2,Holocene,0,100,24,5.634614653,2.544068044
35931,Alectis,Chordata,Actinopterygii,Perciformes,,Aquitanian,23.03,Holocene,0,100,24,7.372634143,3.217483944
35932,Alepes,Chordata,Actinopterygii,Perciformes,,Aquitanian,23.03,Holocene,0,100,24,5.06811582,2.748188027
35934,Ammodytes,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Holocene,0,100,24,4.974694135,2.477121255
35935,Amphiperca,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Bartonian,38,58,24,4.936879232,2.301029996
35936,Amphistichus,Chordata,Actinopterygii,Perciformes,,Gelasian,2.588,Holocene,0,100,24,6.27572413,2.633468456
35937,Anarhichas,Chordata,Actinopterygii,Perciformes,,Zanclean,5.333,Holocene,0,100,24,7.420298338,3.255272505
35938,Anarrhichthys,Chordata,Actinopterygii,Perciformes,,Gelasian,2.588,Holocene,0,100,24,7.239511958,3.380211242
35939,Anisotremus,Chordata,Actinopterygii,Perciformes,,Zanclean,5.333,Holocene,0,100,24,6.736621973,2.880813592
35940,Aphia,Chordata,Actinopterygii,Perciformes,,Gelasian,2.588,Holocene,0,100,24,3.778754005,1.897627091
35945,Apsilus,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Holocene,0,100,24,6.475753397,2.875061263
35948,Archaephippus,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Bartonian,38,58,24,5.737150063,2.579783597
35949,Archaeus,Chordata,Actinopterygii,Perciformes,,Thanetian,59.2,Rupelian,28.1,58,24,3.627948895,1.84509804
35951,Argyrosomus,Chordata,Actinopterygii,Perciformes,,Aquitanian,23.03,Holocene,0,100,24,7.987531359,3.361727836
35952,Ariomma,Chordata,Actinopterygii,Perciformes,,Aquitanian,23.03,Holocene,0,100,24,6.665327036,2.903089987
35956,Bairdiella,Chordata,Actinopterygii,Perciformes,,Tortonian,11.62,Holocene,0,100,24,5.634614653,2.544068044
35957,Bathyclupea,Chordata,Actinopterygii,Perciformes,,Ypresian,56,Holocene,0,100,24,5.003634478,2.324282455
35960,Bembrops,Chordata,Actinopterygii,Perciformes,,Priabonian,38,Holocene,0,100,24,5.634614653,2.544068044
35962,Blabe,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Bartonian,38,58,24,3.208431428,1.698970004
35963,Blennius,Chordata,Actinopterygii,Perciformes,,Tortonian,11.62,Holocene,0,100,24,4.936879232,2.301029996
35964,Bodianus,Chordata,Actinopterygii,Perciformes,,Langhian,15.97,Holocene,0,100,24,6.928936644,2.903089987
35965,Boops,Chordata,Actinopterygii,Perciformes,,Langhian,15.97,Holocene,0,100,24,5.669738427,2.556302501
35966,Brachydeuterus,Chordata,Actinopterygii,Perciformes,,Aquitanian,23.03,Holocene,0,100,24,5.442417807,2.477121255
35967,Brama,Chordata,Actinopterygii,Perciformes,,Zanclean,5.333,Holocene,0,100,24,6.752845385,3
35969,Branchiostegus,Chordata,Actinopterygii,Perciformes,,Tortonian,11.62,Holocene,0,100,24,6.150785394,2.77815125
35971,Caesio,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Holocene,0,100,24,6.306641709,2.77815125
35972,Calamus,Chordata,Actinopterygii,Perciformes,,Rupelian,33.9,Holocene,0,100,24,7,2.880813592
35973,Callionymus,Chordata,Actinopterygii,Perciformes,,Ypresian,56,Holocene,0,100,24,5.442417807,2.477121255
35976,Calotomus,Chordata,Actinopterygii,Perciformes,,Aquitanian,23.03,Burdigalian,15.97,100,24,6.175277002,2.73239376
35977,Carangodes,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Bartonian,38,58,24,4.658661278,2.204119983
35979,Caranx,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Holocene,0,100,24,7.877784122,3.230448921
35980,Centracanthus,Chordata,Actinopterygii,Perciformes,,Ypresian,56,Holocene,0,100,24,5.598472657,2.531478917
35981,Centropomus,Chordata,Actinopterygii,Perciformes,,Ypresian,56,Holocene,0,100,24,7.392995426,3.146128036
35983,Cepola,Chordata,Actinopterygii,Perciformes,,Ypresian,56,Holocene,0,100,24,6.665327036,2.903089987
35985,Chaetodon,Chordata,Actinopterygii,Perciformes,,Chattian,28.1,Holocene,0,100,24,5.442417807,2.477121255
35988,Chanda,Chordata,Actinopterygii,Perciformes,,Ypresian,56,Holocene,0,100,24,4.191489162,2.041392685
35989,Cheilinus,Chordata,Actinopterygii,Perciformes,,Rupelian,33.9,Holocene,0,100,24,8.255727502,3.359835482
35990,Chelmon,Chordata,Actinopterygii,Perciformes,,Aquitanian,23.03,Holocene,0,100,24,4.967666266,2.311753861
35992,Chromis,Chordata,Actinopterygii,Perciformes,,Tortonian,11.62,Holocene,0,100,24,5.400148961,2.462397998
35993,Clinus,Chordata,Actinopterygii,Perciformes,,Aquitanian,23.03,Holocene,0,100,24,6.079321088,2.698970004
35994,Coryphopterus,Chordata,Actinopterygii,Perciformes,,Zanclean,5.333,Holocene,0,100,24,3.794437376,1.903089987
35995,Cottopsis,Chordata,Actinopterygii,Perciformes,,Rupelian,33.9,Holocene,0,58,24,4.07265533,2
35998,Ctenodentex,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Bartonian,38,58,24,5.442417807,2.477121255
35999,Ctenosciaena,Chordata,Actinopterygii,Perciformes,,Aquitanian,23.03,Holocene,0,100,24,4.997711372,2.322219295
36000,Cubiceps,Chordata,Actinopterygii,Perciformes,,Zanclean,5.333,Holocene,0,100,24,7.062378822,3.041392685
36002,Cymatogaster,Chordata,Actinopterygii,Perciformes,,Zanclean,5.333,Holocene,0,100,24,4.955442526,2.307496038
36007,Decapterus,Chordata,Actinopterygii,Perciformes,,Aquitanian,23.03,Holocene,0,100,24,5.722882162,2.698970004
36008,Deltentosteus,Chordata,Actinopterygii,Perciformes,,Aquitanian,23.03,Holocene,0,100,24,3.794437376,1.903089987
,Diplodus,Chordata,Actinopterygii,Perciformes,,Priabonian,38,Holocene,0,100,24,6.412444698,2.77815125
36012,Dipterichthys,Chordata,Actinopterygii,Perciformes,,Rupelian,33.9,Rupelian,28.1,58,24,4.191489162,2.041392685
36015,Echeneis,Chordata,Actinopterygii,Perciformes,,Rupelian,33.9,Holocene,0,100,24,6.336421971,3.041392685
36016,Emmelichthys,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Holocene,0,100,24,6.079321088,2.698970004
36019,Eolabroides,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Bartonian,38,58,24,4.07265533,2
36020,Eolates,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Chattian,23.03,58,24,4.658661278,2.204119983
36022,Eoplatax,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Bartonian,38,58,24,6.347524438,2.792391689
36026,Eozanclus,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Bartonian,38,58,24,4.299975951,2.079181246
36027,Epigonus,Chordata,Actinopterygii,Perciformes,,Ypresian,56,Holocene,0,100,24,6.584859663,2.875061263
36029,Epinnula,Chordata,Actinopterygii,Perciformes,,Rupelian,33.9,Holocene,0,100,24,6.94354499,3
36031,Euthynnus,Chordata,Actinopterygii,Perciformes,,Tortonian,11.62,Holocene,0,100,24,7.192178079,3.086359831
36033,Exallias,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Holocene,0,100,24,4.535925059,2.161368002
36034,Exellia,Chordata,Actinopterygii,Perciformes,,Thanetian,59.2,Bartonian,38,58,24,4.492172797,2.146128036
36035,Gazza,Chordata,Actinopterygii,Perciformes,,Lutetian,47.8,Holocene,0,100,24,4.997711372,2.322219295
36036,Gempylus,Chordata,Actinopterygii,Perciformes,,Rupelian,33.9,Holocene,0,100,24,6.94354499,3
36037,Genyonemus,Chordata,Actinopterygii,Perciformes,,Gelasian,2.588,Holocene,0,100,24,5.831890168,2.612783857
36038,Gerres,Chordata,Actinopterygii,Perciformes,,Ypresian,56,Holocene,0,100,24,5.698970004,2.612783857
36040,Glaucosoma,Chordata,Actinopterygii,Perciformes,,Priabonian,38,Holocene,0,100,24,7.389667483,3.086359831
,Grammatorcynus,Chordata,Actinopterygii,Perciformes,,Rupelian,33.9,Holocene,0,100,24,7.105027903,3.049218023
